witness_ID;text_ID;author
BIB593_51;BIB593;
BIB593_52;BIB593;
BIB593_53;BIB593;
BIB593_54;BIB593;
BIB600_1;BIB600;
BIB600_2;BIB600;
BIB600_3;BIB600;
BIB600_4;BIB600;
BIB600_5;BIB600;
BIB600_6;BIB600;
BIB600_7;BIB600;
BIB600_8;BIB600;
BIB600_9;BIB600;
BIB600_10;BIB600;
BIB600_11;BIB600;
BIB600_12;BIB600;
BIB600_13;BIB600;
BIB600_14;BIB600;
BIB600_15;BIB600;
BIB600_16;BIB600;
BIB600_17;BIB600;
BIB600_18;BIB600;
BIB600_19;BIB600;
BIB600_20;BIB600;
BIB600_21;BIB600;
BIB600_22;BIB600;
BIB600_23;BIB600;
BIB600_24;BIB600;
BIB600_25;BIB600;
BIB600_26;BIB600;
BIB600_27;BIB600;
BIB600_28;BIB600;
BIB600_29;BIB600;
BIB600_30;BIB600;
BIB600_31;BIB600;
BIB600_32;BIB600;
BIB600_33;BIB600;
BIB600_34;BIB600;
BIB600_35;BIB600;
BIB600_36;BIB600;
BIB600_37;BIB600;
BIB600_38;BIB600;
BIB600_39;BIB600;
BIB600_40;BIB600;
BIB600_41;BIB600;
BIB600_42;BIB600;
BIB600_43;BIB600;
BIB600_44;BIB600;
BIB600_45;BIB600;
BIB600_46;BIB600;
BIB600_47;BIB600;
BIB600_48;BIB600;
BIB600_49;BIB600;
BIB600_50;BIB600;
BIB600_51;BIB600;
BIB600_52;BIB600;
BIB600_53;BIB600;
BIB600_54;BIB600;
BIB607_1;BIB607;
BIB607_2;BIB607;
BIB607_3;BIB607;
BIB607_4;BIB607;
BIB607_5;BIB607;
BIB607_6;BIB607;
BIB607_7;BIB607;
BIB607_8;BIB607;
BIB607_9;BIB607;
BIB607_10;BIB607;
BIB607_11;BIB607;
BIB607_12;BIB607;
BIB607_13;BIB607;
BIB607_14;BIB607;
BIB607_15;BIB607;
BIB607_16;BIB607;
BIB607_17;BIB607;
BIB607_18;BIB607;
BIB607_19;BIB607;
BIB607_20;BIB607;
BIB607_21;BIB607;
BIB607_22;BIB607;
BIB607_23;BIB607;
BIB607_24;BIB607;
BIB607_25;BIB607;
BIB607_26;BIB607;
BIB607_27;BIB607;
BIB607_28;BIB607;
BIB607_29;BIB607;
BIB607_30;BIB607;
BIB607_31;BIB607;
BIB607_32;BIB607;
BIB607_33;BIB607;
BIB607_34;BIB607;
BIB607_35;BIB607;
BIB607_36;BIB607;
BIB607_37;BIB607;
BIB607_38;BIB607;
BIB607_39;BIB607;
BIB607_40;BIB607;
BIB607_41;BIB607;
BIB607_42;BIB607;
BIB607_43;BIB607;
BIB607_44;BIB607;
BIB607_45;BIB607;
BIB607_46;BIB607;
BIB607_47;BIB607;
BIB607_48;BIB607;
BIB607_49;BIB607;
BIB607_50;BIB607;
BIB607_51;BIB607;
BIB607_52;BIB607;
BIB607_53;BIB607;
BIB607_54;BIB607;
BIB2143_1;BIB2143;
BIB2143_2;BIB2143;
BIB2143_3;BIB2143;
BIB2143_4;BIB2143;
BIB2143_5;BIB2143;
BIB2143_6;BIB2143;
BIB2143_7;BIB2143;
BIB2143_8;BIB2143;
BIB2143_9;BIB2143;
BIB2143_10;BIB2143;
BIB2143_11;BIB2143;
BIB2143_12;BIB2143;
BIB2143_13;BIB2143;
BIB2143_14;BIB2143;
BIB2143_15;BIB2143;
BIB2143_16;BIB2143;
BIB2143_17;BIB2143;
BIB2143_18;BIB2143;
BIB2143_19;BIB2143;
BIB2143_20;BIB2143;
BIB2143_21;BIB2143;
BIB2143_22;BIB2143;
BIB2143_23;BIB2143;
BIB2143_24;BIB2143;
BIB2143_25;BIB2143;
BIB2143_26;BIB2143;
BIB2143_27;BIB2143;
BIB2143_28;BIB2143;
BIB2143_29;BIB2143;
BIB2143_30;BIB2143;
BIB2143_31;BIB2143;
BIB2143_32;BIB2143;
BIB2143_33;BIB2143;
BIB2143_34;BIB2143;
BIB2143_35;BIB2143;
BIB2143_36;BIB2143;
BIB2143_37;BIB2143;
BIB2143_38;BIB2143;
BIB2143_39;BIB2143;
BIB2143_40;BIB2143;
BIB2143_41;BIB2143;
BIB2143_42;BIB2143;
BIB2143_43;BIB2143;
BIB2143_44;BIB2143;
BIB2143_45;BIB2143;
BIB2143_46;BIB2143;
BIB2143_47;BIB2143;
BIB2143_48;BIB2143;
BIB2143_49;BIB2143;
BIB2143_50;BIB2143;
BIB2143_51;BIB2143;
BIB2143_52;BIB2143;
BIB2143_53;BIB2143;
BIB2143_54;BIB2143;
BIB586_1;BIB586;
BIB586_2;BIB586;
BIB586_3;BIB586;
BIB586_4;BIB586;
BIB586_5;BIB586;
BIB586_6;BIB586;
BIB586_7;BIB586;
BIB586_8;BIB586;
BIB586_9;BIB586;
BIB586_10;BIB586;
BIB586_11;BIB586;
BIB586_12;BIB586;
BIB586_13;BIB586;
BIB586_14;BIB586;
BIB586_15;BIB586;
BIB586_16;BIB586;
BIB586_17;BIB586;
BIB586_18;BIB586;
BIB586_19;BIB586;
BIB586_20;BIB586;
BIB586_21;BIB586;
BIB586_22;BIB586;
BIB586_23;BIB586;
BIB586_24;BIB586;
BIB586_25;BIB586;
BIB586_26;BIB586;
BIB586_27;BIB586;
BIB586_28;BIB586;
BIB586_29;BIB586;
BIB586_30;BIB586;
BIB586_31;BIB586;
BIB586_32;BIB586;
BIB586_33;BIB586;
BIB586_34;BIB586;
BIB586_35;BIB586;
