witness_ID;text_ID
PADOVA, Biblioteca del Seminario vescovile, 032;Huon d'Auvergne
TORINO, Biblioteca nazionale universitaria, N.III.19;Huon d'Auvergne
PARIS, Bibliothèque nationale de France, fr. 01451;Huon de Bordeaux (Version en alexandrins)
BOSTON, Massachusetts Historical Society Library, Appleton O.S. Folder 1;Huon de Bordeaux (Version en décasyllabes)
PARIS, Bibliothèque nationale de France, fr. 22555;Huon de Bordeaux (Version en décasyllabes)
TORINO, Biblioteca nazionale universitaria, 1639 (L.II.14);Huon de Bordeaux (Version en décasyllabes)
TOURS, Bibliothèque municipale, 0936;Huon de Bordeaux (Version en décasyllabes)
PARIS, Bibliothèque nationale de France, fr. 00860;Jourdain de Blaye (en décasyllabes)
Châtillon, Biblioteca del Castello di Châtillon, Archivi dei Conti di Challant;L'entree d'Espagne
REGGIO EMILIA, Biblioteca municipale A. Panizzi, manoscritti vari E. 181;L'entree d'Espagne
VENEZIA, Biblioteca nazionale Marciana, fr. 21(=XXI);L'entree d'Espagne
BERN, Burgerbibliothek, Cod. 296;La bataille Loquifer
BOULOGNE-SUR-MER, Bibliothèque municipale, 0192;La bataille Loquifer
LISBOA, Biblioteca nacional, 0258.42;La bataille Loquifer
LONDON, British Library, Royal 20.D.XI.;La bataille Loquifer
MILANO, Archivio storico e biblioteca Trivulziana, 1025;La bataille Loquifer
PARIS, Bibliothèque de l'Arsenal, 6562;La bataille Loquifer
PARIS, Bibliothèque nationale de France, fr. 00368;La bataille Loquifer
PARIS, Bibliothèque nationale de France, fr. 01448;La bataille Loquifer
PARIS, Bibliothèque nationale de France, fr. 01449;La bataille Loquifer
PARIS, Bibliothèque nationale de France, fr. 02494;La bataille Loquifer
"PARIS, Bibliothèque nationale de France, fr. 24369 ; PARIS, Bibliothèque nationale de France, fr. 24370";La bataille Loquifer
LYON, Bibliothèque municipale, 0767 (0685);La belle Hélène de Constantinople (Version rimée)
"OXFORD, Bodleian Library, Douce 381 ; Stafford, Staffordshire Record Office, D 641 / 1 / 2 / 84";La belle Hélène de Constantinople (Version rimée)
PARIS, Bibliothèque nationale de France, fr. 12482;La belle Hélène de Constantinople (Version rimée)
BERN, Burgerbibliothek, Cod. 320;La chanson d'Antioche (Version du XIIe siècle)
LAON, Bibliothèque municipale, 398;La chanson d'Antioche (Version du XIIe siècle)
LONDON, British Library, Addit. 36615;La chanson d'Antioche (Version du XIIe siècle)
METZ, Archives municipales, II 163 Salis n° 19;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque de l'Arsenal, 3139;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque nationale de France, fr. 00786;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque nationale de France, fr. 00795;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque nationale de France, fr. 01621;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque nationale de France, fr. 12558;La chanson d'Antioche (Version du XIIe siècle)
PARIS, Bibliothèque nationale de France, fr. 12569;La chanson d'Antioche (Version du XIIe siècle)
TORINO, Biblioteca nazionale universitaria, 1661 (L.III.25);La chanson d'Antioche (Version du XIIe siècle)
MICHELSTADT, Nicolaus-Matz-Kirchenbibliothek, C 294;La chanson de Croissant (Version II)
COLOGNY (GENEVE), Biblioteca Bodmeriana, 067;La chanson de Florence de Rome
LONDON, British Library, Lansdowne 0362;La chanson de Florence de Rome
PARIS, Bibliothèque nationale de France, nouv. acq. fr. 04192;La chanson de Florence de Rome
TORINO, Biblioteca nazionale universitaria, 1639 (L.II.14);La chanson de Godin
COLOGNY (GENEVE), Biblioteca Bodmeriana, 040;La chanson des Saisnes (Jean Bodel)
PARIS, Bibliothèque de l'Arsenal, 3142;La chanson des Saisnes (Jean Bodel)
